0.000200 1.3107200000e-04 0.031366
0.000200 2.6214400000e-04 0.031365
0.000200 5.2428800000e-04 0.031365
0.000200 1.0485760000e-03 0.031363
0.000200 2.0971520000e-03 0.031359
0.000200 4.1943040000e-03 0.031351
0.000200 8.3886080000e-03 0.031335
0.000200 1.0000000000e-02 0.031330
0.000200 1.0500000000e-02 0.031328
0.000200 1.1025000000e-02 0.031326
0.000200 1.1576250000e-02 0.031324
0.000200 1.2155062500e-02 0.031322
0.000200 1.2762815625e-02 0.031320
0.000200 1.3400956406e-02 0.031317
0.000200 1.4071004227e-02 0.031315
0.000200 1.4774554438e-02 0.031313
0.000200 1.5513282160e-02 0.031310
0.000200 1.6288946268e-02 0.031307
0.000200 1.7103393581e-02 0.031304
0.000200 1.7958563260e-02 0.031302
0.000200 1.8856491423e-02 0.031299
0.000200 1.9799315994e-02 0.031295
0.000200 2.0789281794e-02 0.031292
0.000200 2.1828745884e-02 0.031288
0.000200 2.2920183178e-02 0.031284
0.000200 2.4066192337e-02 0.031280
0.000200 2.5269501954e-02 0.031276
0.000200 2.6532977051e-02 0.031271
0.000200 2.7859625904e-02 0.031267
0.000200 2.9252607199e-02 0.031262
0.000200 3.0715237559e-02 0.031257
0.000200 3.2250999437e-02 0.031251
0.000200 3.3863549409e-02 0.031246
0.000200 3.5556726879e-02 0.031240
0.000200 3.7334563223e-02 0.031234
0.000200 3.9201291385e-02 0.031227
0.000200 4.1161355954e-02 0.031220
0.000200 4.3219423752e-02 0.031213
0.000200 4.5380394939e-02 0.031206
0.000200 4.7649414686e-02 0.031198
0.000200 5.0031885420e-02 0.031190
0.000200 5.2533479691e-02 0.031181
0.000200 5.5160153676e-02 0.031172
0.000200 5.7918161360e-02 0.031162
0.000200 6.0814069428e-02 0.031152
0.000200 6.3854772899e-02 0.031142
0.000200 6.7047511544e-02 0.031131
0.000200 7.0399887121e-02 0.031119
0.000200 7.3919881477e-02 0.031107
0.000200 7.7615875551e-02 0.031094
0.000200 8.1496669329e-02 0.031081
0.000200 8.5571502795e-02 0.031067
0.000200 8.9850077935e-02 0.031053
0.000200 9.4342581832e-02 0.031038
0.000200 9.9059710923e-02 0.031022
0.000200 1.0401269647e-01 0.031005
0.000200 1.0921333129e-01 0.030987
0.000200 1.1467399786e-01 0.030969
0.000200 1.2040769775e-01 0.030950
0.000200 1.2642808264e-01 0.030930
0.000200 1.3274948677e-01 0.030909
0.000200 1.3938696111e-01 0.030887
0.000200 1.4635630916e-01 0.030864
0.000200 1.5367412462e-01 0.030840
0.000200 1.6135783085e-01 0.030815
0.000200 1.6942572240e-01 0.030788
0.000200 1.7789700852e-01 0.030761
0.000200 1.8679185894e-01 0.030732
0.000200 1.9613145189e-01 0.030701
0.000200 2.0593802448e-01 0.030670
0.000200 2.1623492571e-01 0.030638
0.000200 2.2704667199e-01 0.030604
0.000200 2.3839900559e-01 0.030568
0.000200 2.5031895587e-01 0.030531
0.000200 2.6283490366e-01 0.030492
0.000200 2.7597664885e-01 0.030451
0.000200 2.8977548129e-01 0.030408
0.000200 3.0426425536e-01 0.030363
0.000200 3.1947746812e-01 0.030316
0.000200 3.3545134153e-01 0.030267
0.000200 3.5222390861e-01 0.030217
0.000200 3.6983510404e-01 0.030165
0.000200 3.8832685924e-01 0.030110
0.000200 4.0774320220e-01 0.030053
0.000200 4.2813036231e-01 0.029992
0.000200 4.4953688042e-01 0.029930
0.000200 4.7201372445e-01 0.029865
0.000200 4.9561441067e-01 0.029798
0.000200 5.2039513120e-01 0.029728
0.000200 5.4641488776e-01 0.029654
0.000200 5.7373563215e-01 0.029578
0.000200 6.0242241376e-01 0.029500
0.000200 6.3254353445e-01 0.029420
0.000200 6.6417071117e-01 0.029336
0.000200 6.9737924673e-01 0.029250
0.000200 7.3224820906e-01 0.029160
0.000200 7.6886061952e-01 0.029066
0.000200 8.0730365049e-01 0.028969
0.000200 8.4766883302e-01 0.028869
0.000200 8.9005227467e-01 0.028765
0.000200 9.3455488840e-01 0.028657
0.000200 9.8128263282e-01 0.028545
0.000200 1.0303467645e+00 0.028431
0.000200 1.0818641027e+00 0.028313
0.000200 1.1359573078e+00 0.028191
0.000200 1.1927551732e+00 0.028066
0.000300 1.0000000000e-09 0.035809
0.000300 2.0000000000e-09 0.035809
0.000300 4.0000000000e-09 0.035809
0.000300 8.0000000000e-09 0.035809
0.000300 1.6000000000e-08 0.035809
0.000300 3.2000000000e-08 0.035809
0.000300 6.4000000000e-08 0.035809
0.000300 1.2800000000e-07 0.035809
0.000300 2.5600000000e-07 0.035809
0.000300 5.1200000000e-07 0.035809
0.000300 1.0240000000e-06 0.035809
0.000300 2.0480000000e-06 0.035809
0.000300 4.0960000000e-06 0.035809
0.000300 8.1920000000e-06 0.035809
0.000300 1.6384000000e-05 0.035809
0.000300 3.2768000000e-05 0.035809
0.000300 6.5536000000e-05 0.035809
0.000300 1.3107200000e-04 0.035808
0.000300 2.6214400000e-04 0.035808
0.000300 5.2428800000e-04 0.035807
0.000300 1.0485760000e-03 0.035804
0.000300 2.0971520000e-03 0.035800
0.000300 4.1943040000e-03 0.035792
0.000300 8.3886080000e-03 0.035775
0.000300 1.0000000000e-02 0.035768
0.000300 1.0500000000e-02 0.035766
0.000300 1.1025000000e-02 0.035764
0.000300 1.1576250000e-02 0.035762
0.000300 1.2155062500e-02 0.035760
0.000300 1.2762815625e-02 0.035758
0.000300 1.3400956406e-02 0.035755
0.000300 1.4071004227e-02 0.035752
0.000300 1.4774554438e-02 0.035749
0.000300 1.5513282160e-02 0.035746
0.000300 1.6288946268e-02 0.035743
0.000300 1.7103393581e-02 0.035740
0.000300 1.7958563260e-02 0.035737
0.000300 1.8856491423e-02 0.035734
0.000300 1.9799315994e-02 0.035730
0.000300 2.0789281794e-02 0.035726
0.000300 2.1828745884e-02 0.035722
0.000300 2.2920183178e-02 0.035717
0.000300 2.4066192337e-02 0.035713
0.000300 2.5269501954e-02 0.035708
0.000300 2.6532977051e-02 0.035703
0.000300 2.7859625904e-02 0.035698
0.000300 2.9252607199e-02 0.035693
0.000300 3.0715237559e-02 0.035687
0.000300 3.2250999437e-02 0.035681
0.000300 3.3863549409e-02 0.035675
0.000300 3.5556726879e-02 0.035668
0.000300 3.7334563223e-02 0.035661
0.000300 3.9201291385e-02 0.035654
0.000300 4.1161355954e-02 0.035646
0.000300 4.3219423752e-02 0.035638
0.000300 4.5380394939e-02 0.035630
0.000300 4.7649414686e-02 0.035621
0.000300 5.0031885420e-02 0.035612
0.000300 5.2533479691e-02 0.035602
0.000300 5.5160153676e-02 0.035592
0.000300 5.7918161360e-02 0.035581
0.000300 6.0814069428e-02 0.035570
0.000300 6.3854772899e-02 0.035558
0.000300 6.7047511544e-02 0.035545
0.000300 7.0399887121e-02 0.035532
0.000300 7.3919881477e-02 0.035518
0.000300 7.7615875551e-02 0.035504
0.000300 8.1496669329e-02 0.035490
0.000300 8.5571502795e-02 0.035474
0.000300 8.9850077935e-02 0.035458
0.000300 9.4342581832e-02 0.035439
0.000300 9.9059710923e-02 0.035420
0.000300 1.0401269647e-01 0.035402
0.000300 1.0921333129e-01 0.035382
0.000300 1.1467399786e-01 0.035362
0.000300 1.2040769775e-01 0.035340
0.000300 1.2642808264e-01 0.035317
0.000300 1.3274948677e-01 0.035294
0.000300 1.3938696111e-01 0.035269
0.000300 1.4635630916e-01 0.035242
0.000300 1.5367412462e-01 0.035215
0.000300 1.6135783085e-01 0.035187
0.000300 1.6942572240e-01 0.035157
0.000300 1.7789700852e-01 0.035125
0.000300 1.8679185894e-01 0.035092
0.000300 1.9613145189e-01 0.035057
0.000300 2.0593802448e-01 0.035022
0.000300 2.1623492571e-01 0.034984
0.000300 2.2704667199e-01 0.034946
0.000300 2.3839900559e-01 0.034906
0.000300 2.5031895587e-01 0.034864
0.000300 2.6283490366e-01 0.034820
0.000300 2.7597664885e-01 0.034773
0.000300 2.8977548129e-01 0.034725
0.000300 3.0426425536e-01 0.034675
0.000300 3.1947746812e-01 0.034621
0.000300 3.3545134153e-01 0.034566
0.000300 3.5222390861e-01 0.034510
0.000300 3.6983510404e-01 0.034451
0.000300 3.8832685924e-01 0.034389
0.000300 4.0774320220e-01 0.034325
0.000300 4.2813036231e-01 0.034256
0.000300 4.4953688042e-01 0.034186
0.000300 4.7201372445e-01 0.034112
0.000300 4.9561441067e-01 0.034036
0.000300 5.2039513120e-01 0.033957
0.000300 5.4641488776e-01 0.033876
0.000300 5.7373563215e-01 0.033788
0.000300 6.0242241376e-01 0.033700
0.000300 6.3254353445e-01 0.033608
0.000300 6.6417071117e-01 0.033514
0.000300 6.9737924673e-01 0.033416
0.000300 7.3224820906e-01 0.033315
0.000300 7.6886061952e-01 0.033208
0.000300 8.0730365049e-01 0.033098
0.000300 8.4766883302e-01 0.032985
0.000300 8.9005227467e-01 0.032866
0.000300 9.3455488840e-01 0.032744
0.000300 9.8128263282e-01 0.032618
0.000300 1.0303467645e+00 0.032488
0.000300 1.0818641027e+00 0.032353
0.000300 1.1359573078e+00 0.032216
0.000300 1.1927551732e+00 0.032073
0.000400 1.0000000000e-09 0.039328
0.000400 2.0000000000e-09 0.039328
0.000400 4.0000000000e-09 0.039328
0.000400 8.0000000000e-09 0.039328
0.000400 1.6000000000e-08 0.039328
0.000400 3.2000000000e-08 0.039328
0.000400 6.4000000000e-08 0.039328
0.000400 1.2800000000e-07 0.039328
0.000400 2.5600000000e-07 0.039328
0.000400 5.1200000000e-07 0.039328
0.000400 1.0240000000e-06 0.039328
0.000400 2.0480000000e-06 0.039328
0.000400 4.0960000000e-06 0.039328
0.000400 8.1920000000e-06 0.039328
0.000400 1.6384000000e-05 0.039328
0.000400 3.2768000000e-05 0.039328
0.000400 6.5536000000e-05 0.039327
0.000400 1.3107200000e-04 0.039327
0.000400 2.6214400000e-04 0.039327
0.000400 5.2428800000e-04 0.039325
0.000400 1.0485760000e-03 0.039323
0.000400 2.0971520000e-03 0.039318
0.000400 4.1943040000e-03 0.039310
0.000400 8.3886080000e-03 0.039291
0.000400 1.0000000000e-02 0.039283
0.000400 1.0500000000e-02 0.039281
0.000400 1.1025000000e-02 0.039279
0.000400 1.1576250000e-02 0.039276
0.000400 1.2155062500e-02 0.039274
0.000400 1.2762815625e-02 0.039272
0.000400 1.3400956406e-02 0.039269
0.000400 1.4071004227e-02 0.039266
0.000400 1.4774554438e-02 0.039264
0.000400 1.5513282160e-02 0.039260
0.000400 1.6288946268e-02 0.039257
0.000400 1.7103393581e-02 0.039254
0.000400 1.7958563260e-02 0.039250
0.000400 1.8856491423e-02 0.039246
0.000400 1.9799315994e-02 0.039242
0.000400 2.0789281794e-02 0.039238
0.000400 2.1828745884e-02 0.039233
0.000400 2.2920183178e-02 0.039229
0.000400 2.4066192337e-02 0.039224
0.000400 2.5269501954e-02 0.039218
0.000400 2.6532977051e-02 0.039213
0.000400 2.7859625904e-02 0.039207
0.000400 2.9252607199e-02 0.039201
0.000400 3.0715237559e-02 0.039195
0.000400 3.2250999437e-02 0.039188
0.000400 3.3863549409e-02 0.039181
0.000400 3.5556726879e-02 0.039174
0.000400 3.7334563223e-02 0.039166
0.000400 3.9201291385e-02 0.039158
0.000400 4.1161355954e-02 0.039150
0.000400 4.3219423752e-02 0.039141
0.000400 4.5380394939e-02 0.039131
0.000400 4.7649414686e-02 0.039122
0.000400 5.0031885420e-02 0.039111
0.000400 5.2533479691e-02 0.039101
0.000400 5.5160153676e-02 0.039090
0.000400 5.7918161360e-02 0.039078
0.000400 6.0814069428e-02 0.039065
0.000400 6.3854772899e-02 0.039052
0.000400 6.7047511544e-02 0.039038
0.000400 7.0399887121e-02 0.039024
0.000400 7.3919881477e-02 0.039010
0.000400 7.7615875551e-02 0.038994
0.000400 8.1496669329e-02 0.038978
0.000400 8.5571502795e-02 0.038961
0.000400 8.9850077935e-02 0.038943
0.000400 9.4342581832e-02 0.038924
0.000400 9.9059710923e-02 0.038904
0.000400 1.0401269647e-01 0.038884
0.000400 1.0921333129e-01 0.038862
0.000400 1.1467399786e-01 0.038839
0.000400 1.2040769775e-01 0.038816
0.000400 1.2642808264e-01 0.038791
0.000400 1.3274948677e-01 0.038764
0.000400 1.3938696111e-01 0.038738
0.000400 1.4635630916e-01 0.038711
0.000400 1.5367412462e-01 0.038681
0.000400 1.6135783085e-01 0.038650
0.000400 1.6942572240e-01 0.038618
0.000400 1.7789700852e-01 0.038583
0.000400 1.8679185894e-01 0.038548
0.000400 1.9613145189e-01 0.038511
0.000400 2.0593802448e-01 0.038472
0.000400 2.1623492571e-01 0.038431
0.000400 2.2704667199e-01 0.038389
0.000400 2.3839900559e-01 0.038345
0.000400 2.5031895587e-01 0.038299
0.000400 2.6283490366e-01 0.038251
0.000400 2.7597664885e-01 0.038201
0.000400 2.8977548129e-01 0.038148
0.000400 3.0426425536e-01 0.038093
0.000400 3.1947746812e-01 0.038036
0.000400 3.3545134153e-01 0.037976
0.000400 3.5222390861e-01 0.037915
0.000400 3.6983510404e-01 0.037850
0.000400 3.8832685924e-01 0.037782
0.000400 4.0774320220e-01 0.037712
0.000400 4.2813036231e-01 0.037639
0.000400 4.4953688042e-01 0.037561
0.000400 4.7201372445e-01 0.037481
0.000400 4.9561441067e-01 0.037400
0.000400 5.2039513120e-01 0.037314
0.000400 5.4641488776e-01 0.037224
0.000400 5.7373563215e-01 0.037131
0.000400 6.0242241376e-01 0.037034
0.000400 6.3254353445e-01 0.036933
0.000400 6.6417071117e-01 0.036829
0.000400 6.9737924673e-01 0.036722
0.000400 7.3224820906e-01 0.036610
0.000400 7.6886061952e-01 0.036494
0.000400 8.0730365049e-01 0.036374
0.000400 8.4766883302e-01 0.036250
0.000400 8.9005227467e-01 0.036121
0.000400 9.3455488840e-01 0.035989
0.000400 9.8128263282e-01 0.035850
0.000400 1.0303467645e+00 0.035707
0.000400 1.0818641027e+00 0.035560
0.000400 1.1359573078e+00 0.035411
0.000400 1.1927551732e+00 0.035255
0.000500 1.0000000000e-09 0.042293
0.000500 2.0000000000e-09 0.042293
0.000500 4.0000000000e-09 0.042293
0.000500 8.0000000000e-09 0.042293
0.000500 1.6000000000e-08 0.042293
0.000500 3.2000000000e-08 0.042293
0.000500 6.4000000000e-08 0.042293
0.000500 1.2800000000e-07 0.042293
0.000500 2.5600000000e-07 0.042293
0.000500 5.1200000000e-07 0.042293
0.000500 1.0240000000e-06 0.042293
0.000500 2.0480000000e-06 0.042293
0.000500 4.0960000000e-06 0.042293
0.000500 8.1920000000e-06 0.042293
0.000500 1.6384000000e-05 0.042293
0.000500 3.2768000000e-05 0.042293
0.000500 6.5536000000e-05 0.042293
0.000500 1.3107200000e-04 0.042293
0.000500 2.6214400000e-04 0.042292
0.000500 5.2428800000e-04 0.042291
0.000500 1.0485760000e-03 0.042288
0.000500 2.0971520000e-03 0.042283
0.000500 4.1943040000e-03 0.042273
0.000500 8.3886080000e-03 0.042254
0.000500 1.0000000000e-02 0.042247
0.000500 1.0500000000e-02 0.042244
0.000500 1.1025000000e-02 0.042242
0.000500 1.1576250000e-02 0.042240
0.000500 1.2155062500e-02 0.042237
0.000500 1.2762815625e-02 0.042234
0.000500 1.3400956406e-02 0.042231
0.000500 1.4071004227e-02 0.042228
0.000500 1.4774554438e-02 0.042225
0.000500 1.5513282160e-02 0.042221
0.000500 1.6288946268e-02 0.042217
0.000500 1.7103393581e-02 0.042214
0.000500 1.7958563260e-02 0.042210
0.000500 1.8856491423e-02 0.042205
0.000500 1.9799315994e-02 0.042201
0.000500 2.0789281794e-02 0.042197
0.000500 2.1828745884e-02 0.042192
0.000500 2.2920183178e-02 0.042188
0.000500 2.4066192337e-02 0.042182
0.000500 2.5269501954e-02 0.042176
0.000500 2.6532977051e-02 0.042171
0.000500 2.7859625904e-02 0.042165
0.000500 2.9252607199e-02 0.042158
0.000500 3.0715237559e-02 0.042151
0.000500 3.2250999437e-02 0.042144
0.000500 3.3863549409e-02 0.042137
0.000500 3.5556726879e-02 0.042129
0.000500 3.7334563223e-02 0.042120
0.000500 3.9201291385e-02 0.042112
0.000500 4.1161355954e-02 0.042103
0.000500 4.3219423752e-02 0.042094
0.000500 4.5380394939e-02 0.042084
0.000500 4.7649414686e-02 0.042073
0.000500 5.0031885420e-02 0.042062
0.000500 5.2533479691e-02 0.042051
0.000500 5.5160153676e-02 0.042039
0.000500 5.7918161360e-02 0.042026
0.000500 6.0814069428e-02 0.042013
0.000500 6.3854772899e-02 0.041999
0.000500 6.7047511544e-02 0.041984
0.000500 7.0399887121e-02 0.041968
0.000500 7.3919881477e-02 0.041953
0.000500 7.7615875551e-02 0.041937
0.000500 8.1496669329e-02 0.041919
0.000500 8.5571502795e-02 0.041900
0.000500 8.9850077935e-02 0.041881
0.000500 9.4342581832e-02 0.041861
0.000500 9.9059710923e-02 0.041840
0.000500 1.0401269647e-01 0.041818
0.000500 1.0921333129e-01 0.041795
0.000500 1.1467399786e-01 0.041770
0.000500 1.2040769775e-01 0.041745
0.000500 1.2642808264e-01 0.041719
0.000500 1.3274948677e-01 0.041692
0.000500 1.3938696111e-01 0.041662
0.000500 1.4635630916e-01 0.041632
0.000500 1.5367412462e-01 0.041601
0.000500 1.6135783085e-01 0.041568
0.000500 1.6942572240e-01 0.041533
0.000500 1.7789700852e-01 0.041495
0.000500 1.8679185894e-01 0.041458
0.000500 1.9613145189e-01 0.041419
0.000500 2.0593802448e-01 0.041377
0.000500 2.1623492571e-01 0.041332
0.000500 2.2704667199e-01 0.041286
0.000500 2.3839900559e-01 0.041239
0.000500 2.5031895587e-01 0.041190
0.000500 2.6283490366e-01 0.041138
0.000500 2.7597664885e-01 0.041085
0.000500 2.8977548129e-01 0.041029
0.000500 3.0426425536e-01 0.040971
0.000500 3.1947746812e-01 0.040909
0.000500 3.3545134153e-01 0.040846
0.000500 3.5222390861e-01 0.040780
0.000500 3.6983510404e-01 0.040711
0.000500 3.8832685924e-01 0.040640
0.000500 4.0774320220e-01 0.040563
0.000500 4.2813036231e-01 0.040485
0.000500 4.4953688042e-01 0.040402
0.000500 4.7201372445e-01 0.040317
0.000500 4.9561441067e-01 0.040227
0.000500 5.2039513120e-01 0.040135
0.000500 5.4641488776e-01 0.040040
0.000500 5.7373563215e-01 0.039941
0.000500 6.0242241376e-01 0.039837
0.000500 6.3254353445e-01 0.039729
0.000500 6.6417071117e-01 0.039620
0.000500 6.9737924673e-01 0.039504
0.000500 7.3224820906e-01 0.039385
0.000500 7.6886061952e-01 0.039262
0.000500 8.0730365049e-01 0.039134
0.000500 8.4766883302e-01 0.039001
0.000500 8.9005227467e-01 0.038863
0.000500 9.3455488840e-01 0.038721
0.000500 9.8128263282e-01 0.038572
0.000500 1.0303467645e+00 0.038419
0.000500 1.0818641027e+00 0.038261
0.000500 1.1359573078e+00 0.038100
0.000500 1.1927551732e+00 0.037935
0.000600 1.0000000000e-09 0.044874
0.000600 2.0000000000e-09 0.044874
0.000600 4.0000000000e-09 0.044874
0.000600 8.0000000000e-09 0.044874
0.000600 1.6000000000e-08 0.044874
0.000600 3.2000000000e-08 0.044873
0.000600 6.4000000000e-08 0.044873
0.000600 1.2800000000e-07 0.044873
0.000600 2.5600000000e-07 0.044873
0.000600 5.1200000000e-07 0.044873
0.000600 1.0240000000e-06 0.044873
0.000600 2.0480000000e-06 0.044873
0.000600 4.0960000000e-06 0.044873
0.000600 8.1920000000e-06 0.044873
0.000600 1.6384000000e-05 0.044873
0.000600 3.2768000000e-05 0.044873
0.000600 6.5536000000e-05 0.044873
0.000600 1.3107200000e-04 0.044873
0.000600 2.6214400000e-04 0.044872
0.000600 5.2428800000e-04 0.044871
0.000600 1.0485760000e-03 0.044868
0.000600 2.0971520000e-03 0.044863
0.000600 4.1943040000e-03 0.044853
0.000600 8.3886080000e-03 0.044833
0.000600 1.0000000000e-02 0.044825
0.000600 1.0500000000e-02 0.044823
0.000600 1.1025000000e-02 0.044820
0.000600 1.1576250000e-02 0.044817
0.000600 1.2155062500e-02 0.044814
0.000600 1.2762815625e-02 0.044812
0.000600 1.3400956406e-02 0.044808
0.000600 1.4071004227e-02 0.044805
0.000600 1.4774554438e-02 0.044802
0.000600 1.5513282160e-02 0.044798
0.000600 1.6288946268e-02 0.044794
0.000600 1.7103393581e-02 0.044790
0.000600 1.7958563260e-02 0.044786
0.000600 1.8856491423e-02 0.044782
0.000600 1.9799315994e-02 0.044778
0.000600 2.0789281794e-02 0.044773
0.000600 2.1828745884e-02 0.044767
0.000600 2.2920183178e-02 0.044762
0.000600 2.4066192337e-02 0.044756
0.000600 2.5269501954e-02 0.044751
0.000600 2.6532977051e-02 0.044745
0.000600 2.7859625904e-02 0.044739
0.000600 2.9252607199e-02 0.044732
0.000600 3.0715237559e-02 0.044726
0.000600 3.2250999437e-02 0.044718
0.000600 3.3863549409e-02 0.044710
0.000600 3.5556726879e-02 0.044702
0.000600 3.7334563223e-02 0.044693
0.000600 3.9201291385e-02 0.044683
0.000600 4.1161355954e-02 0.044673
0.000600 4.3219423752e-02 0.044664
0.000600 4.5380394939e-02 0.044653
0.000600 4.7649414686e-02 0.044642
0.000600 5.0031885420e-02 0.044631
0.000600 5.2533479691e-02 0.044619
0.000600 5.5160153676e-02 0.044606
0.000600 5.7918161360e-02 0.044593
0.000600 6.0814069428e-02 0.044579
0.000600 6.3854772899e-02 0.044565
0.000600 6.7047511544e-02 0.044549
0.000600 7.0399887121e-02 0.044533
0.000600 7.3919881477e-02 0.044517
0.000600 7.7615875551e-02 0.044500
0.000600 8.1496669329e-02 0.044481
0.000600 8.5571502795e-02 0.044462
0.000600 8.9850077935e-02 0.044443
0.000600 9.4342581832e-02 0.044422
0.000600 9.9059710923e-02 0.044400
0.000600 1.0401269647e-01 0.044376
0.000600 1.0921333129e-01 0.044351
0.000600 1.1467399786e-01 0.044325
0.000600 1.2040769775e-01 0.044298
0.000600 1.2642808264e-01 0.044270
0.000600 1.3274948677e-01 0.044240
0.000600 1.3938696111e-01 0.044210
0.000600 1.4635630916e-01 0.044178
0.000600 1.5367412462e-01 0.044145
0.000600 1.6135783085e-01 0.044110
0.000600 1.6942572240e-01 0.044073
0.000600 1.7789700852e-01 0.044034
